booking_id,booking_date,status,channel,total_price,base_fare,taxes_fees,ancillary_revenue,customer_id,full_name,gender,customer_city,flight_id,flight_date,season,origin_city,destination_city,route_type
179,2025-09-28,Completed,App,152.78,85.14,29.40,38.24,35,Noah Adams,Female,Jersey,697,2025-10-28,Autumn,London,Birmingham,Domestic
180,2025-06-26,Completed,App,153.30,133.92,16.98,2.40,5,Chris Taylor,Male,Jersey,361,2025-12-27,Winter,London,Manchester,Domestic
181,2025-04-01,Completed,Web,216.92,177.54,24.60,14.78,6,Taylor Baker,Male,Birmingham,656,2025-09-17,Autumn,Edinburgh,Manchester,Domestic
182,2025-06-13,Completed,Web,128.30,91.22,17.31,19.77,8,Ethan Davies,Female,Birmingham,749,2025-12-19,Winter,London,Edinburgh,Domestic
183,2025-02-19,Completed,App,92.48,70.66,19.22,2.60,95,Emily Scott,Male,Newquay,5,2025-01-05,Winter,Belfast,Glasgow,Domestic
184,2025-04-02,Completed,Web,268.51,198.63,25.95,43.93,76,Alex Adams,Female,Jersey,127,2025-05-07,Spring,Leeds,Bristol,Domestic
185,2025-12-23,Completed,App,121.05,105.61,15.02,0.42,49,Morgan Williams,Other,Edinburgh,627,2025-08-19,Summer,Birmingham,Newquay,Domestic
186,2025-04-22,Completed,Agent,205.28,181.23,11.57,12.48,57,Harry Green,Other,Newquay,311,2025-11-07,Autumn,Edinburgh,Manchester,Domestic
187,2025-04-25,Completed,Web,240.78,205.60,11.21,23.97,6,Taylor Baker,Male,Birmingham,504,2025-04-18,Spring,London,Birmingham,Domestic
188,2025-09-15,Completed,Web,165.94,103.50,30.61,31.83,18,Cameron Thompson,Female,Glasgow,259,2025-09-16,Autumn,London,Manchester,Domestic
189,2025-11-23,Completed,Web,144.02,113.83,22.30,7.89,29,Ella Cooper,Male,Inverness,418,2025-01-22,Winter,London,Manchester,Domestic
190,2025-01-15,Completed,App,211.33,182.49,17.96,10.88,52,Liam Adams,Female,Jersey,7,2025-01-07,Winter,London,Manchester,Domestic
191,2025-04-01,Completed,Web,218.27,175.89,17.65,24.73,19,Ella Walker,Female,London,448,2025-02-21,Winter,London,Glasgow,Domestic
192,2025-07-10,Completed,Web,240.29,189.24,23.73,27.32,24,Ella Davies,Male,Jersey,527,2025-05-11,Spring,London,Edinburgh,Domestic
193,2025-05-30,Completed,Web,175.56,119.06,31.52,24.98,40,Jacob King,Female,Newquay,712,2025-11-12,Autumn,London,Manchester,Domestic
194,2025-03-02,Completed,Web,234.04,168.19,32.45,33.40,31,Morgan Baker,Female,Bristol,753,2025-12-23,Winter,Glasgow,Inverness,Domestic
195,2025-01-20,Completed,App,203.31,181.86,16.38,5.07,103,Ava Johnson,Other,Manchester,172,2025-06-21,Summer,Manchester,Newquay,Domestic
196,2025-11-04,Completed,Web,172.61,112.99,16.02,43.60,91,Ethan Smith,Female,Glasgow,240,2025-08-28,Summer,Manchester,Newquay,Domestic
197,2025-08-30,Completed,Web,246.02,206.46,29.34,10.22,58,Isla Thompson,Other,Newcastle,99,2025-04-09,Spring,Newcastle,Bristol,Domestic
198,2025-08-28,Completed,Web,134.08,86.85,23.96,23.27,39,James Thompson,Other,Belfast,507,2025-04-21,Spring,London,Edinburgh,Domestic
199,2025-04-10,Completed,Web,130.28,86.83,13.34,30.11,47,Liam Wilson,Male,Glasgow,320,2025-11-16,Autumn,Edinburgh,Manchester,Domestic
200,2025-11-10,Cancelled,Web,208.27,172.06,19.07,17.14,41,Ava Jones,Male,Newcastle,607,2025-07-30,Summer,London,Jersey,Domestic
201,2025-12-20,Completed,Web,115.10,74.34,24.78,15.98,8,Ethan Davies,Female,Birmingham,596,2025-07-19,Summer,London,Jersey,Domestic
202,2025-02-14,Completed,App,152.44,111.61,10.44,30.39,26,Alex Baker,Female,London,206,2025-07-25,Summer,Birmingham,Newquay,Domestic
203,2025-09-25,Cancelled,Web,231.30,187.58,17.15,26.57,10,Chloe Davies,Male,Newquay,544,2025-05-28,Spring,London,Newcastle,Domestic
204,2025-05-13,Completed,Web,143.13,77.62,30.91,34.60,39,James Thompson,Other,Belfast,754,2025-12-24,Winter,Belfast,Glasgow,Domestic
205,2025-10-08,Completed,Web,195.06,130.00,26.58,38.48,26,Alex Baker,Female,London,766,2026-01-05,Winter,Bristol,Edinburgh,Domestic
206,2025-12-30,Completed,Web,198.77,170.74,12.63,15.40,5,Chris Taylor,Male,Jersey,136,2025-05-16,Spring,Newcastle,Bristol,Domestic
207,2025-11-25,Completed,Web,103.94,85.16,16.79,1.99,32,Oliver White,Male,Glasgow,120,2025-04-30,Spring,Edinburgh,Manchester,Domestic
208,2026-01-09,Completed,App,235.37,192.06,10.62,32.69,16,Chris Adams,Other,Edinburgh,269,2025-09-26,Autumn,London,Birmingham,Domestic
209,2025-11-11,Completed,Web,150.98,118.44,13.03,19.51,28,Ava Cooper,Other,Bristol,688,2025-10-19,Autumn,Edinburgh,Manchester,Domestic
210,2025-01-25,Completed,Web,237.89,207.60,15.94,14.35,56,Jacob Patel,Male,Belfast,602,2025-07-25,Summer,Birmingham,Newquay,Domestic
211,2026-01-03,Cancelled,Web,159.23,107.52,29.29,22.42,37,Jamie Wright,Male,London,180,2025-06-29,Summer,Manchester,Newquay,Domestic
212,2025-04-23,Completed,Web,220.98,183.14,34.52,3.32,39,James Thompson,Other,Belfast,742,2025-12-12,Winter,Bristol,Edinburgh,Domestic
213,2025-12-29,Completed,Web,122.75,97.74,17.52,7.49,15,Ava White,Male,Inverness,189,2025-07-08,Summer,Manchester,Newquay,Domestic
214,2025-03-27,Completed,Web,160.27,136.43,10.35,13.49,47,Liam Wilson,Male,Glasgow,281,2025-10-08,Autumn,Birmingham,Leeds,Domestic
215,2025-11-29,Completed,App,159.43,135.02,11.48,12.93,111,Ella Jones,Male,Glasgow,159,2025-06-08,Summer,London,Newquay,Domestic
216,2025-11-28,Completed,Agent,226.94,202.71,13.46,10.77,20,Leo Cooper,Other,Newquay,743,2025-12-13,Winter,London,Edinburgh,Domestic
217,2026-01-02,Completed,App,228.06,183.51,30.02,14.53,88,Ava Taylor,Male,Glasgow,700,2025-10-31,Autumn,London,Birmingham,Domestic
218,2025-11-10,Completed,Web,194.40,156.77,28.89,8.74,35,Noah Adams,Female,Jersey,223,2025-08-11,Summer,Birmingham,Newquay,Domestic
219,2025-04-11,Completed,App,207.72,174.95,20.38,12.39,30,Casey Brown,Female,Jersey,648,2025-09-09,Autumn,Belfast,Glasgow,Domestic
220,2025-07-02,Cancelled,App,241.40,170.84,33.09,37.47,56,Jacob Patel,Male,Belfast,209,2025-07-28,Summer,Manchester,Newquay,Domestic
221,2025-01-26,Completed,Web,135.43,98.33,16.49,20.61,8,Ethan Davies,Female,Birmingham,455,2025-02-28,Winter,London,Glasgow,Domestic
222,2025-01-18,Completed,Web,109.47,82.38,22.46,4.63,31,Morgan Baker,Female,Bristol,28,2025-01-28,Winter,London,Birmingham,Domestic
223,2026-01-02,Completed,Web,140.32,74.33,31.95,34.04,28,Ava Cooper,Other,Bristol,373,2026-01-08,Winter,London,Manchester,Domestic
224,2025-11-08,Completed,Web,147.77,120.96,13.68,13.13,43,Ethan Cooper,Male,Leeds,622,2025-08-14,Summer,Manchester,Jersey,Domestic
225,2025-10-14,Completed,App,144.37,125.95,13.40,5.02,48,Morgan Adams,Other,Leeds,641,2025-09-02,Autumn,Newcastle,Bristol,Domestic
226,2025-06-20,Completed,Web,223.90,182.27,14.11,27.52,20,Leo Cooper,Other,Newquay,792,2026-01-31,Winter,Edinburgh,Manchester,Domestic
227,2026-01-06,Completed,Web,189.56,153.86,12.09,23.61,87,Ella Adams,Female,Leeds,496,2025-04-10,Spring,Bristol,Edinburgh,Domestic
228,2025-07-21,Completed,Web,181.53,140.62,23.92,16.99,21,Chloe Davies,Other,Aberdeen,205,2025-07-24,Summer,London,Newquay,Domestic
229,2025-05-21,Completed,App,129.97,105.05,19.41,5.51,2,Jacob Davies,Female,Newcastle,261,2025-09-18,Autumn,Edinburgh,Manchester,Domestic
230,2025-04-24,Completed,Web,144.29,76.66,28.05,39.58,48,Morgan Adams,Other,Leeds,142,2025-05-22,Spring,London,Manchester,Domestic
231,2025-11-30,Completed,Web,122.79,73.16,14.20,35.43,120,James Wilson,Other,Newquay,752,2025-12-22,Winter,London,Edinburgh,Domestic
232,2025-03-28,Cancelled,App,217.59,169.27,34.90,13.42,12,Harry Scott,Female,Newcastle,695,2025-10-26,Autumn,Leeds,Bristol,Domestic
233,2025-10-13,Completed,Web,223.23,204.82,16.76,1.65,12,Harry Scott,Female,Newcastle,415,2025-01-19,Winter,Glasgow,Inverness,Domestic
234,2025-08-31,Cancelled,Web,157.82,128.98,26.67,2.17,32,Oliver White,Male,Glasgow,180,2025-06-29,Summer,Manchester,Newquay,Domestic
235,2025-05-13,Completed,Web,149.84,121.03,19.49,9.32,64,Leo Taylor,Other,London,634,2025-08-26,Summer,Manchester,Jersey,Domestic
236,2025-07-27,Completed,App,180.50,118.66,20.52,41.32,32,Oliver White,Male,Glasgow,468,2025-03-13,Spring,London,Birmingham,Domestic
237,2026-01-20,Completed,App,198.08,178.11,10.16,9.81,82,Ethan Davies,Other,Jersey,443,2025-02-16,Winter,Glasgow,Inverness,Domestic
238,2025-12-31,Completed,Web,156.40,130.94,14.16,11.30,69,Chris Adams,Female,London,90,2025-03-31,Spring,London,Bristol,Domestic
239,2025-06-09,Completed,Web,182.17,134.03,10.44,37.70,99,Jordan Green,Female,Newcastle,531,2025-05-15,Spring,Bristol,Edinburgh,Domestic
240,2025-01-25,Completed,App,167.42,112.52,29.11,25.79,30,Casey Brown,Female,Jersey,305,2025-11-01,Autumn,London,Manchester,Domestic
241,2025-10-17,Completed,Web,186.35,155.03,12.58,18.74,76,Alex Adams,Female,Jersey,633,2025-08-25,Summer,Birmingham,Newquay,Domestic
242,2025-01-22,Completed,Web,136.62,84.86,31.47,20.29,36,Morgan Adams,Female,Bristol,665,2025-09-26,Autumn,Leeds,Bristol,Domestic
243,2025-02-23,Completed,App,188.36,150.81,16.65,20.90,75,Sophia Patel,Female,London,386,2026-01-21,Winter,London,Manchester,Domestic
244,2025-11-09,Completed,App,140.10,94.62,33.44,12.04,99,Jordan Green,Female,Newcastle,684,2025-10-15,Autumn,Newcastle,Bristol,Domestic
245,2025-01-13,Completed,Web,156.34,124.04,21.80,10.50,97,Morgan Taylor,Male,Glasgow,616,2025-08-08,Summer,London,Jersey,Domestic
246,2025-10-14,Completed,App,113.14,73.84,16.01,23.29,80,Jordan Baker,Female,Leeds,163,2025-06-12,Summer,Manchester,Newquay,Domestic
247,2025-10-01,Completed,Web,111.83,82.78,17.07,11.98,87,Ella Adams,Female,Leeds,101,2025-04-11,Spring,London,Bristol,Domestic
248,2025-07-01,Completed,App,151.69,107.13,10.31,34.25,64,Leo Taylor,Other,London,603,2025-07-26,Summer,London,Newquay,Domestic
249,2025-09-04,Completed,Web,192.83,158.03,24.00,10.80,20,Leo Cooper,Other,Newquay,494,2025-04-08,Spring,London,Birmingham,Domestic
250,2025-04-12,Completed,Web,207.26,151.19,19.35,36.72,110,Olivia Wright,Other,Belfast,627,2025-08-19,Summer,Birmingham,Newquay,Domestic
251,2026-01-20,Completed,App,206.69,151.05,21.91,33.73,20,Leo Cooper,Other,Newquay,532,2025-05-16,Spring,London,Bristol,Domestic
252,2025-10-17,Completed,Web,249.49,200.41,31.42,17.66,26,Alex Baker,Female,London,74,2025-03-15,Spring,Edinburgh,Manchester,Domestic
253,2025-04-09,Completed,Web,155.36,81.29,32.32,41.75,39,James Thompson,Other,Belfast,576,2025-06-29,Summer,London,Jersey,Domestic
254,2025-10-18,Completed,Web,210.49,146.42,29.52,34.55,7,Jack Hall,Other,Bristol,27,2025-01-27,Winter,London,Manchester,Domestic
255,2025-11-28,Completed,Web,111.44,79.49,20.87,11.08,101,Sam King,Male,Jersey,192,2025-07-11,Summer,Manchester,Newquay,Domestic
256,2025-07-30,Completed,Web,243.15,166.18,34.93,42.04,71,Jordan Wilson,Other,Inverness,655,2025-09-16,Autumn,Belfast,Glasgow,Domestic
257,2025-02-12,Completed,Web,155.13,119.86,11.18,24.09,86,Casey Hall,Other,Birmingham,122,2025-05-02,Spring,London,Bristol,Domestic
258,2025-11-10,Completed,Web,116.29,71.03,29.39,15.87,24,Ella Davies,Male,Jersey,149,2025-05-29,Spring,Edinburgh,Manchester,Domestic
259,2025-06-22,Completed,App,247.25,188.73,19.25,39.27,52,Liam Adams,Female,Jersey,323,2025-11-19,Autumn,London,Manchester,Domestic
260,2025-04-07,Completed,Web,103.44,83.18,19.80,0.46,49,Morgan Williams,Other,Edinburgh,690,2025-10-21,Autumn,London,Newcastle,Domestic
261,2025-05-07,Completed,Web,123.63,90.24,25.18,8.21,4,Riley Wilson,Male,Birmingham,182,2025-07-01,Summer,London,Newquay,Domestic
262,2025-08-03,Completed,App,237.43,196.06,33.80,7.57,50,Lily King,Female,Glasgow,49,2025-02-18,Winter,Belfast,Glasgow,Domestic
263,2025-08-25,Completed,App,200.58,137.43,18.52,44.63,111,Ella Jones,Male,Glasgow,107,2025-04-17,Spring,London,Bristol,Domestic
264,2025-11-25,Completed,Web,118.07,92.75,15.82,9.50,76,Alex Adams,Female,Jersey,13,2025-01-13,Winter,Bristol,Edinburgh,Domestic
265,2025-08-15,Completed,App,239.98,202.91,12.07,25.00,86,Casey Hall,Other,Birmingham,708,2025-11-08,Autumn,London,Birmingham,Domestic
266,2025-08-19,Completed,App,222.09,158.10,33.71,30.28,3,Chris Baker,Female,Glasgow,567,2025-06-20,Summer,Birmingham,Newquay,Domestic
267,2025-05-05,Completed,Web,211.95,177.53,20.67,13.75,53,Sam Taylor,Male,London,222,2025-08-10,Summer,London,Newquay,Domestic
268,2025-11-22,Completed,Web,117.31,91.85,14.06,11.40,24,Ella Davies,Male,Jersey,164,2025-06-13,Summer,Birmingham,Newquay,Domestic
269,2025-03-06,Completed,Web,135.54,72.91,19.96,42.67,92,Alex Brown,Male,Newquay,532,2025-05-16,Spring,London,Bristol,Domestic
270,2025-04-29,Completed,App,220.09,173.68,25.18,21.23,101,Sam King,Male,Jersey,165,2025-06-14,Summer,London,Newquay,Domestic
271,2025-03-23,Completed,Web,207.30,175.17,12.04,20.09,107,Mia Smith,Female,Manchester,548,2025-06-01,Summer,Manchester,Jersey,Domestic
272,2025-04-15,Cancelled,App,154.17,101.78,25.98,26.41,37,Jamie Wright,Male,London,457,2025-03-02,Spring,Bristol,Edinburgh,Domestic
273,2025-03-26,Completed,App,141.12,103.02,23.18,14.92,84,Riley Wilson,Male,Glasgow,465,2025-03-10,Spring,London,Manchester,Domestic
274,2025-06-09,Completed,Web,103.78,82.38,19.56,1.84,65,Morgan Wright,Male,Jersey,736,2025-12-06,Winter,Belfast,Glasgow,Domestic
275,2025-12-21,Completed,App,256.66,190.32,29.73,36.61,50,Lily King,Female,Glasgow,6,2025-01-06,Winter,London,Manchester,Domestic
276,2025-04-27,Completed,Web,134.21,78.62,16.94,38.65,44,Sam Green,Female,Inverness,143,2025-05-23,Spring,Edinburgh,Manchester,Domestic
277,2025-08-15,Completed,App,220.34,177.68,24.39,18.27,116,Chloe Adams,Male,Inverness,628,2025-08-20,Summer,London,Jersey,Domestic
278,2025-12-07,Cancelled,Web,189.19,160.90,10.22,18.07,69,Chris Adams,Female,London,273,2025-09-30,Autumn,Birmingham,Leeds,Domestic
279,2025-03-16,Completed,Web,151.42,111.52,23.93,15.97,113,Chloe White,Other,Inverness,98,2025-04-08,Spring,London,Manchester,Domestic
280,2025-12-05,Completed,Web,179.80,138.73,18.01,23.06,75,Sophia Patel,Female,London,177,2025-06-26,Summer,Manchester,Newquay,Domestic
281,2025-06-22,Completed,Web,211.76,136.61,30.60,44.55,37,Jamie Wright,Male,London,649,2025-09-10,Autumn,London,Bristol,Domestic
282,2025-12-01,Cancelled,Web,185.35,136.37,24.14,24.84,51,Noah Green,Female,Newcastle,398,2025-01-02,Winter,Glasgow,Inverness,Domestic
283,2026-01-05,Completed,Web,177.52,148.97,28.14,0.41,105,Sophia Williams,Male,Belfast,622,2025-08-14,Summer,Manchester,Jersey,Domestic
284,2025-03-09,Completed,Web,200.75,151.48,11.22,38.05,106,Liam Hall,Male,Glasgow,134,2025-05-14,Spring,London,Bristol,Domestic
285,2025-09-14,Completed,Web,139.45,77.42,23.52,38.51,5,Chris Taylor,Male,Jersey,702,2025-11-02,Autumn,Birmingham,Leeds,Domestic
286,2025-12-19,Completed,App,225.27,155.05,33.74,36.48,65,Morgan Wright,Male,Jersey,781,2026-01-20,Winter,Belfast,Glasgow,Domestic
287,2026-01-22,Completed,Web,169.24,122.84,28.82,17.58,4,Riley Wilson,Male,Birmingham,273,2025-09-30,Autumn,Birmingham,Leeds,Domestic
288,2025-03-22,Completed,App,222.60,206.13,10.08,6.39,17,Emily Cooper,Male,Manchester,315,2025-11-11,Autumn,London,Birmingham,Domestic
289,2026-01-03,Completed,Web,182.49,125.21,20.26,37.02,103,Ava Johnson,Other,Manchester,11,2025-01-11,Winter,London,Edinburgh,Domestic
290,2025-08-20,Cancelled,App,209.61,192.43,15.18,2.00,36,Morgan Adams,Female,Bristol,3,2025-01-03,Winter,London,Glasgow,Domestic
291,2025-04-22,Cancelled,Web,242.27,201.51,16.40,24.36,11,Leo Baker,Other,Newquay,106,2025-04-16,Spring,Newcastle,Bristol,Domestic
292,2025-06-06,Completed,Web,157.39,112.80,19.93,24.66,43,Ethan Cooper,Male,Leeds,500,2025-04-14,Spring,Birmingham,Leeds,Domestic
293,2025-10-13,Completed,Web,232.88,195.32,25.57,11.99,65,Morgan Wright,Male,Jersey,214,2025-08-02,Summer,Birmingham,Newquay,Domestic
294,2025-02-09,Completed,Web,203.83,159.78,27.80,16.25,22,Noah Taylor,Female,Bristol,421,2025-01-25,Winter,London,Glasgow,Domestic
295,2025-09-09,Completed,Web,212.06,136.80,34.84,40.42,73,Ella Wilson,Male,Newquay,666,2025-09-27,Autumn,Birmingham,Leeds,Domestic
296,2025-01-10,Completed,Web,164.96,123.81,17.40,23.75,62,Emily Adams,Other,Belfast,369,2026-01-04,Winter,Edinburgh,Manchester,Domestic
297,2025-04-20,Completed,App,164.46,120.16,30.42,13.88,61,James Johnson,Female,Aberdeen,28,2025-01-28,Winter,London,Birmingham,Domestic
298,2025-01-29,Completed,App,248.81,201.23,23.99,23.59,110,Olivia Wright,Other,Belfast,534,2025-05-18,Spring,London,Bristol,Domestic
299,2025-12-04,Completed,App,213.58,199.94,11.50,2.14,13,Leo Cooper,Female,Aberdeen,250,2025-09-07,Autumn,London,Manchester,Domestic
300,2025-06-10,Cancelled,App,113.18,84.74,23.03,5.41,107,Mia Smith,Female,Manchester,758,2025-12-28,Winter,Edinburgh,Manchester,Domestic
301,2025-03-16,Completed,Web,161.49,138.91,21.75,0.83,64,Leo Taylor,Other,London,162,2025-06-11,Summer,London,Newquay,Domestic
302,2025-06-03,Completed,Web,275.79,208.91,31.38,35.50,89,Riley Davies,Other,Inverness,199,2025-07-18,Summer,London,Newquay,Domestic
303,2025-07-05,Completed,Web,189.88,137.80,34.41,17.67,78,Emily Jones,Female,Aberdeen,766,2026-01-05,Winter,Bristol,Edinburgh,Domestic
304,2025-09-25,Completed,App,188.09,155.30,15.51,17.28,83,Sophia King,Other,Newquay,523,2025-05-07,Spring,Bristol,Edinburgh,Domestic
305,2025-12-18,Completed,App,248.49,207.51,27.18,13.80,110,Olivia Wright,Other,Belfast,147,2025-05-27,Spring,Edinburgh,Manchester,Domestic
306,2025-09-11,Completed,Web,229.87,188.16,13.57,28.14,118,Ella Adams,Other,Glasgow,449,2025-02-22,Winter,London,Glasgow,Domestic
307,2025-08-30,Cancelled,Web,193.44,143.43,34.91,15.10,5,Chris Taylor,Male,Jersey,238,2025-08-26,Summer,Birmingham,Newquay,Domestic
308,2025-02-10,Completed,Web,136.75,108.49,22.87,5.39,35,Noah Adams,Female,Jersey,64,2025-03-05,Spring,Newcastle,Bristol,Domestic
309,2025-08-11,Completed,Web,165.56,85.87,34.69,45.00,40,Jacob King,Female,Newquay,416,2025-01-20,Winter,London,Manchester,Domestic
310,2025-10-20,Completed,Agent,259.53,194.48,32.79,32.26,117,Harry Brown,Female,Edinburgh,164,2025-06-13,Summer,Birmingham,Newquay,Domestic
311,2025-04-25,Completed,App,139.29,100.12,15.57,23.60,17,Emily Cooper,Male,Manchester,719,2025-11-19,Autumn,London,Newcastle,Domestic
312,2025-02-02,Completed,Web,142.32,115.82,13.23,13.27,101,Sam King,Male,Jersey,66,2025-03-07,Spring,London,Manchester,Domestic
313,2025-12-11,Completed,Web,207.85,191.77,15.68,0.40,69,Chris Adams,Female,London,480,2025-03-25,Spring,Newcastle,Bristol,Domestic
314,2025-05-12,Completed,Agent,143.22,93.27,10.09,39.86,8,Ethan Davies,Female,Birmingham,775,2026-01-14,Winter,Belfast,Glasgow,Domestic
315,2025-10-27,Completed,Web,245.73,179.23,23.21,43.29,120,James Wilson,Other,Newquay,177,2025-06-26,Summer,Manchester,Newquay,Domestic
316,2025-12-19,Completed,Web,205.35,172.76,24.07,8.52,90,Sophia Green,Female,London,323,2025-11-19,Autumn,London,Manchester,Domestic
317,2026-01-18,Completed,Web,194.11,121.91,30.28,41.92,118,Ella Adams,Other,Glasgow,668,2025-09-29,Autumn,Edinburgh,Manchester,Domestic
318,2025-06-03,Completed,App,229.92,183.96,19.99,25.97,20,Leo Cooper,Other,Newquay,740,2025-12-10,Winter,Edinburgh,Aberdeen,Domestic
319,2026-01-14,Completed,Web,99.00,74.25,21.00,3.75,47,Liam Wilson,Male,Glasgow,32,2025-02-01,Winter,Edinburgh,Manchester,Domestic
320,2025-10-18,Completed,App,160.12,125.57,20.76,13.79,92,Alex Brown,Male,Newquay,613,2025-08-05,Summer,Birmingham,Newquay,Domestic
321,2025-05-29,Completed,App,194.30,154.49,27.66,12.15,39,James Thompson,Other,Belfast,673,2025-10-04,Autumn,London,Birmingham,Domestic
322,2025-09-15,Completed,Web,219.82,179.45,31.73,8.64,114,Theo Hall,Male,Leeds,463,2025-03-08,Spring,London,Manchester,Domestic
323,2025-09-25,Completed,Web,194.33,165.30,14.92,14.11,40,Jacob King,Female,Newquay,271,2025-09-28,Autumn,London,Manchester,Domestic
324,2025-03-03,Completed,Web,217.31,176.45,13.96,26.90,42,Jacob Hall,Other,Belfast,522,2025-05-06,Spring,Leeds,Bristol,Domestic
325,2026-01-16,Completed,App,235.80,205.99,18.96,10.85,81,James Wilson,Other,Manchester,355,2025-12-21,Winter,Edinburgh,Manchester,Domestic
326,2025-01-05,Completed,App,156.40,95.74,19.19,41.47,102,Leo Baker,Other,Inverness,682,2025-10-13,Autumn,London,Glasgow,Domestic
327,2025-12-06,Completed,App,148.63,94.91,28.71,25.01,96,Olivia Taylor,Male,Bristol,215,2025-08-03,Summer,Manchester,Newquay,Domestic
328,2025-07-20,Completed,Web,222.55,162.04,17.60,42.91,93,Isla Walker,Male,Glasgow,45,2025-02-14,Winter,Edinburgh,Manchester,Domestic
329,2025-07-09,Completed,Web,135.90,104.06,14.24,17.60,62,Emily Adams,Other,Belfast,520,2025-05-04,Spring,Edinburgh,Manchester,Domestic
330,2026-01-28,Completed,App,204.45,149.29,25.77,29.39,20,Leo Cooper,Other,Newquay,177,2025-06-26,Summer,Manchester,Newquay,Domestic
331,2025-12-05,Cancelled,Web,244.84,196.87,22.09,25.88,105,Sophia Williams,Male,Belfast,232,2025-08-20,Summer,London,Newquay,Domestic
332,2025-10-17,Completed,Web,251.73,197.12,29.78,24.83,85,Morgan Patel,Male,Leeds,88,2025-03-29,Spring,Leeds,Bristol,Domestic
333,2025-10-30,Completed,Web,231.48,170.89,18.92,41.67,24,Ella Davies,Male,Jersey,674,2025-10-05,Autumn,London,Newcastle,Domestic
334,2025-12-23,Completed,Web,179.16,153.72,20.90,4.54,104,Harry Adams,Female,Bristol,787,2026-01-26,Winter,Belfast,Glasgow,Domestic
335,2025-08-29,Completed,App,232.25,189.76,32.15,10.34,116,Chloe Adams,Male,Inverness,400,2025-01-04,Winter,Belfast,Glasgow,Domestic
336,2025-11-03,Completed,Web,148.23,103.45,13.73,31.05,3,Chris Baker,Female,Glasgow,41,2025-02-10,Winter,Belfast,Glasgow,Domestic
337,2026-01-05,Completed,Web,203.37,159.94,17.84,25.59,15,Ava White,Male,Inverness,207,2025-07-26,Summer,Manchester,Newquay,Domestic
338,2025-07-28,Completed,Web,174.20,118.37,25.48,30.35,101,Sam King,Male,Jersey,137,2025-05-17,Spring,London,Bristol,Domestic
339,2025-02-20,Completed,App,249.88,209.14,33.84,6.90,90,Sophia Green,Female,London,85,2025-03-26,Spring,Newcastle,Bristol,Domestic
